index,time,value
1636,1656664867263,0.0
1637,1656664867263,0.0
1638,1656664867263,0.0
1639,1656664867263,0.0
1640,1656664867263,0.0
1641,1656664867264,0.0
1642,1656664867264,0.0
1643,1656664867264,0.0
1644,1656664867264,0.0
1645,1656664867264,0.0
1646,1656664867264,0.0
1647,1656664867264,0.0
1648,1656664867264,0.0
1649,1656664867264,0.0
1650,1656664867264,0.0
1651,1656664867264,0.0
1652,1656664867264,0.0
1653,1656664867264,0.0
1654,1656664867264,0.0
1655,1656664867265,0.0
1656,1656664867265,0.0
1657,1656664867265,0.0
1658,1656664867265,0.0
1659,1656664867265,0.0
1660,1656664867265,0.0
1661,1656664867265,0.0
1662,1656664867265,0.0
1663,1656664867265,0.0
1664,1656664867265,0.0
1665,1656664867265,0.0
1666,1656664867265,0.0
1667,1656664867265,0.0
1668,1656664867265,0.0
1669,1656664867266,0.0
1670,1656664867266,0.0
1671,1656664867266,0.0
1672,1656664867266,0.0
1673,1656664867266,0.0
1674,1656664867266,0.0
1675,1656664867266,0.0
1676,1656664867266,0.0
1677,1656664867266,0.0
1678,1656664867266,0.0
1679,1656664867266,0.0
1680,1656664867267,0.0
1681,1656664867267,0.0
1682,1656664867267,0.0
1683,1656664867267,0.0
1684,1656664867267,0.0
1685,1656664867267,0.0
1686,1656664867267,0.0
1687,1656664867267,0.0
1688,1656664867267,0.0
1689,1656664867267,0.0
1690,1656664867948,0.0
1691,1656664868916,0.0
1692,1656664869886,0.0
1693,1656664870862,0.0
1694,1656664871828,0.0
1695,1656664872792,0.0
1696,1656664873761,0.0
1697,1656664874728,0.0
1698,1656664875693,0.0
1699,1656664876670,0.0
1700,1656664877638,0.0
1701,1656664878598,0.0
1702,1656664879563,0.0
1703,1656664880535,0.0
1704,1656664881507,0.0
1705,1656664882471,0.0
1706,1656664883437,0.0
1707,1656664884406,0.0
1708,1656664885372,0.0
1709,1656664887311,0.0
1710,1656664888271,0.0
1711,1656664889238,0.0
1712,1656664890207,0.0
1713,1656664933200,0.0
1714,1656664933201,0.0
1715,1656664933201,0.0
1716,1656664933201,0.0
1717,1656664933202,0.0
1718,1656664933210,0.0
1719,1656664933210,0.0
1720,1656664933210,0.0
1721,1656664933210,0.0
1722,1656664933210,0.0
1723,1656664933210,0.0
1724,1656664933210,0.0
1725,1656664933210,0.0
1726,1656664933210,0.0
1727,1656664933210,0.0
1728,1656664933211,0.0
1729,1656664933212,0.0
1730,1656664933212,0.0
1731,1656664933213,0.0
1732,1656664933213,0.0
1733,1656664933213,0.0
1734,1656664933213,0.0
1735,1656664933213,0.0
1736,1656664933213,0.0
1737,1656664933213,0.0
1738,1656664933213,0.0
1739,1656664933213,0.0
1740,1656664933213,0.0
1741,1656664933213,0.0
1742,1656664933213,0.0
1743,1656664933214,0.0
1744,1656664933214,0.0
1745,1656664933214,0.0
1746,1656664933214,0.0
1747,1656664933214,0.0
1748,1656664933214,0.0
1749,1656664933214,0.0
1750,1656664933214,0.0
1751,1656664933214,0.0
1752,1656664933215,0.0
1753,1656664933215,0.0
1754,1656664933215,0.0
1755,1656664933215,0.0
1756,1656664933726,0.0
1757,1656664934691,0.0
1758,1656664935663,0.0
1759,1656665109385,0.0
1760,1656665109385,0.0
1761,1656665109385,0.0
1762,1656665109386,0.0
1763,1656665109386,0.0
1764,1656665109386,0.0
1765,1656665109386,0.0
1766,1656665109386,0.0
1767,1656665109390,0.0
1768,1656665109390,0.0
1769,1656665109398,0.0
1770,1656665109398,0.0
1771,1656665109398,0.0
1772,1656665109398,0.0
1773,1656665109398,0.0
1774,1656665109400,0.0
1775,1656665109401,0.0
1776,1656665109401,0.0
1777,1656665109401,0.0
1778,1656665109401,0.0
1779,1656665109401,0.0
1780,1656665109401,0.0
1781,1656665109401,0.0
1782,1656665109401,0.0
1783,1656665109401,0.0
1784,1656665109401,0.0
1785,1656665109401,0.0
1786,1656665109401,0.0
1787,1656665109401,0.0
1788,1656665109401,0.0
1789,1656665109402,0.0
1790,1656665109402,0.0
1791,1656665109402,0.0
1792,1656665109402,0.0
1793,1656665109402,0.0
1794,1656665109402,0.0
1795,1656665109402,0.0
1796,1656665109402,0.0
1797,1656665109402,0.0
1798,1656665109402,0.0
1799,1656665109402,0.0
1800,1656665109402,0.0
1801,1656665109402,0.0
1802,1656665109402,0.0
1803,1656665109403,0.0
1804,1656665109403,0.0
1805,1656665109403,0.0
1806,1656665109403,0.0
1807,1656665109403,0.0
1808,1656665109403,0.0
1809,1656665109403,0.0
1810,1656665109403,0.0
1811,1656665109403,0.0
1812,1656665109403,0.0
1813,1656665109403,0.0
1814,1656665109403,0.0
1815,1656665109403,0.0
1816,1656665109403,0.0
1817,1656665109403,0.0
1818,1656665109404,0.0
1819,1656665109404,0.0
1820,1656665109404,0.0
1821,1656665109404,0.0
1822,1656665109404,0.0
1823,1656665109404,0.0
1824,1656665109404,0.0
1825,1656665109404,0.0
1826,1656665109404,0.0
1827,1656665109404,0.0
1828,1656665109404,0.0
1829,1656665109404,0.0
1830,1656665109404,0.0
1831,1656665109404,0.0
1832,1656665109405,0.0
1833,1656665109405,0.0
1834,1656665109405,0.0
1835,1656665109405,0.0
1836,1656665109405,0.0
1837,1656665109405,0.0
1838,1656665109405,0.0
1839,1656665109405,0.0
1840,1656665109405,0.0
1841,1656665109405,0.0
1842,1656665109405,0.0
1843,1656665109405,0.0
1844,1656665109405,0.0
1845,1656665109405,0.0
1846,1656665109405,0.0
1847,1656665109406,0.0
1848,1656665109406,0.0
1849,1656665109406,0.0
1850,1656665109406,0.0
1851,1656665109406,0.0
1852,1656665109406,0.0
1853,1656665109406,0.0
1854,1656665109406,0.0
1855,1656665109406,0.0
1856,1656665109420,0.0
1857,1656665109420,0.0
1858,1656665109420,0.0
1859,1656665109420,0.0
1860,1656665109421,0.0
1861,1656665109421,0.0
1862,1656665109421,0.0
1863,1656665109421,0.0
1864,1656665109421,0.0
1865,1656665109421,0.0
1866,1656665109421,0.0
1867,1656665109422,0.0
1868,1656665109422,0.0
1869,1656665109422,0.0
1870,1656665109422,0.0
1871,1656665109422,0.0
1872,1656665109423,0.0
1873,1656665109423,0.0
1874,1656665109423,0.0
1875,1656665109423,0.0
1876,1656665109423,0.0
1877,1656665109423,0.0
1878,1656665109423,0.0
1879,1656665109423,0.0
1880,1656665109423,0.0
1881,1656665109424,0.0
1882,1656665109424,0.0
1883,1656665109424,0.0
1884,1656665109424,0.0
1885,1656665109424,0.0
1886,1656665109424,0.0
1887,1656665109424,0.0
1888,1656665109425,0.0
1889,1656665109425,0.0
1890,1656665109425,0.0
1891,1656665109426,0.0
1892,1656665109426,0.0
1893,1656665109426,0.0
1894,1656665109426,0.0
1895,1656665109426,0.0
1896,1656665109426,0.0
1897,1656665109426,0.0
1898,1656665109426,0.0
1899,1656665109426,0.0
1900,1656665109426,0.0
1901,1656665109427,0.0
1902,1656665109427,0.0
1903,1656665109427,0.0
1904,1656665109427,0.0
1905,1656665109427,0.0
1906,1656665109427,0.0
1907,1656665109427,0.0
1908,1656665109427,0.0
1909,1656665109427,0.0
1910,1656665109428,0.0
1911,1656665109428,0.0
1912,1656665109428,0.0
1913,1656665109428,0.0
1914,1656665109428,0.0
1915,1656665109428,0.0
1916,1656665109428,0.0
1917,1656665109429,0.0
1918,1656665109429,0.0
1919,1656665109429,0.0
1920,1656665109429,0.0
1921,1656665109429,0.0
1922,1656665109429,0.0
1923,1656665109429,0.0
1924,1656665109429,0.0
1925,1656665109429,0.0
1926,1656665109430,0.0
1927,1656665109430,0.0
1928,1656665109430,0.0
1929,1656665109430,0.0
1930,1656665109430,0.0
1931,1656665109430,0.0
1932,1656665109801,0.0
1933,1656665110768,0.0
1934,1656665111743,0.0
1935,1656665112707,0.0
1936,1656665114298,0.0
1937,1656665114638,0.0
1938,1656665115607,0.0
1939,1656665116582,0.0
1940,1656665117545,0.0
1941,1656665118511,0.0
1942,1656665119477,0.0
1943,1656665120446,0.0
1944,1656665121415,0.0
1945,1656665123260,0.0
1946,1656665124248,0.0
1947,1656665125281,0.0
1948,1656665126248,0.0
1949,1656665127219,0.0
1950,1656665128181,0.0
1951,1656665129150,0.0
1952,1656665130131,0.0
1953,1656665136189,0.0
1954,1656665136190,0.0
1955,1656665136190,0.0
1956,1656665136190,0.0
1957,1656665136190,0.0
1958,1656665136190,0.0
1959,1656665136890,0.0
1960,1656665137856,0.0
1961,1656665138833,0.0
1962,1656665139794,0.0
1963,1656665140769,0.0
1964,1656665174196,0.0
1965,1656665174196,0.0
1966,1656665174197,0.0
1967,1656665174198,0.0
1968,1656665174198,0.0
1969,1656665174198,0.0
1970,1656665174198,0.0
1971,1656665174198,0.0
1972,1656665174199,0.0
1973,1656665174199,0.0
1974,1656665174199,0.0
1975,1656665174199,0.0
1976,1656665174199,0.0
1977,1656665174199,0.0
1978,1656665174199,0.0
1979,1656665174199,0.0
1980,1656665174199,0.0
1981,1656665174199,0.0
1982,1656665174199,0.0
1983,1656665174199,0.0
1984,1656665174200,0.0
1985,1656665174200,0.0
1986,1656665174200,0.0
1987,1656665174200,0.0
1988,1656665174200,0.0
1989,1656665174200,0.0
1990,1656665174200,0.0
1991,1656665174200,0.0
1992,1656665174200,0.0
1993,1656665174200,0.0
1994,1656665174200,0.0
1995,1656665174200,0.0
1996,1656665174200,0.0
1997,1656665174598,0.0
1998,1656665175566,0.0
1999,1656665176537,0.0
2000,1656665177507,0.0
2001,1656665178466,0.0
2002,1656665179449,0.0
2003,1656665180417,0.0
2004,1656665353927,0.0
2005,1656665353927,0.0
2006,1656665353927,0.0
2007,1656665353927,0.0
2008,1656665353927,0.0
2009,1656665353927,0.0
2010,1656665353927,0.0
2011,1656665353928,0.0
2012,1656665353944,0.0
2013,1656665353945,0.0
2014,1656665353945,0.0
2015,1656665353945,0.0
2016,1656665353945,0.0
2017,1656665353945,0.0
2018,1656665353945,0.0
2019,1656665353945,0.0
2020,1656665353945,0.0
2021,1656665353945,0.0
2022,1656665353945,0.0
2023,1656665353945,0.0
2024,1656665353945,0.0
2025,1656665353945,0.0
2026,1656665353946,0.0
2027,1656665353946,0.0
2028,1656665353946,0.0
2029,1656665353946,0.0
2030,1656665353946,0.0
2031,1656665353946,0.0
2032,1656665353946,0.0
2033,1656665353946,0.0
2034,1656665353946,0.0
2035,1656665353946,0.0
2036,1656665353946,0.0
2037,1656665353946,0.0
2038,1656665353946,0.0
2039,1656665353946,0.0
2040,1656665353946,0.0
2041,1656665353947,0.0
2042,1656665353947,0.0
2043,1656665353947,0.0
2044,1656665353947,0.0
2045,1656665353947,0.0
2046,1656665353947,0.0
2047,1656665353947,0.0
2048,1656665353947,0.0
2049,1656665353947,0.0
2050,1656665353947,0.0
2051,1656665353947,0.0
2052,1656665353947,0.0
2053,1656665353947,0.0
2054,1656665353947,0.0
2055,1656665353948,0.0
2056,1656665353956,0.0
2057,1656665353957,0.0
2058,1656665353957,0.0
2059,1656665353957,0.0
2060,1656665353957,0.0
2061,1656665353957,0.0
2062,1656665353957,0.0
2063,1656665353957,0.0
2064,1656665353957,0.0
2065,1656665353957,0.0
2066,1656665353957,0.0
2067,1656665353957,0.0
2068,1656665353957,0.0
2069,1656665353957,0.0
2070,1656665353957,0.0
2071,1656665353958,0.0
2072,1656665353958,0.0
2073,1656665353958,0.0
2074,1656665353958,0.0
2075,1656665353958,0.0
2076,1656665353958,0.0
2077,1656665353958,0.0
2078,1656665353958,0.0
2079,1656665353958,0.0
2080,1656665353958,0.0
2081,1656665353958,0.0
2082,1656665353958,0.0
2083,1656665353959,0.0
2084,1656665353959,0.0
2085,1656665353959,0.0
2086,1656665353959,0.0
2087,1656665353963,0.0
2088,1656665353964,0.0
2089,1656665353964,0.0
2090,1656665353964,0.0
2091,1656665353964,0.0
2092,1656665353964,0.0
2093,1656665353965,0.0
2094,1656665353966,0.0
2095,1656665353967,0.0
2096,1656665353968,0.0
2097,1656665353968,0.0
2098,1656665353968,0.0
2099,1656665353968,0.0
2100,1656665353968,0.0
2101,1656665353968,0.0
2102,1656665353968,0.0
2103,1656665353971,0.0
2104,1656665353971,0.0
2105,1656665353971,0.0
2106,1656665353971,0.0
2107,1656665353971,0.0
2108,1656665353971,0.0
2109,1656665353971,0.0
2110,1656665353971,0.0
2111,1656665353972,0.0
2112,1656665353972,0.0
2113,1656665353972,0.0
2114,1656665353972,0.0
2115,1656665353973,0.0
2116,1656665353973,0.0
2117,1656665353973,0.0
2118,1656665353973,0.0
2119,1656665353973,0.0
2120,1656665353973,0.0
2121,1656665353973,0.0
2122,1656665353973,0.0
2123,1656665353973,0.0
2124,1656665353973,0.0
2125,1656665353973,0.0
2126,1656665353973,0.0
2127,1656665353974,0.0
2128,1656665353974,0.0
2129,1656665353974,0.0
2130,1656665353974,0.0
2131,1656665353974,0.0
2132,1656665353974,0.0
2133,1656665353974,0.0
2134,1656665353975,0.0
2135,1656665353975,0.0
2136,1656665353975,0.0
2137,1656665353975,0.0
2138,1656665353975,0.0
2139,1656665353975,0.0
2140,1656665353975,0.0
2141,1656665353975,0.0
2142,1656665353975,0.0
2143,1656665353975,0.0
2144,1656665353976,0.0
2145,1656665353976,0.0
2146,1656665353976,0.0
2147,1656665353976,0.0
2148,1656665353976,0.0
2149,1656665353976,0.0
2150,1656665353976,0.0
2151,1656665353976,0.0
2152,1656665353976,0.0
2153,1656665353977,0.0
2154,1656665353977,0.0
2155,1656665353977,0.0
2156,1656665353977,0.0
2157,1656665353977,0.0
2158,1656665353977,0.0
2159,1656665353977,0.0
2160,1656665353977,0.0
2161,1656665353978,0.0
2162,1656665353978,0.0
2163,1656665353978,0.0
2164,1656665353979,0.0
2165,1656665353979,0.0
2166,1656665353979,0.0
2167,1656665353979,0.0
2168,1656665353979,0.0
2169,1656665353979,0.0
2170,1656665353979,0.0
2171,1656665353979,0.0
2172,1656665353979,0.0
2173,1656665353980,0.0
2174,1656665353980,0.0
2175,1656665353981,0.0
2176,1656665353981,0.0
2177,1656665354557,0.0
2178,1656665355525,0.0
2179,1656665356491,0.0
2180,1656665357465,0.0
2181,1656665358436,0.0
2182,1656665359395,0.0
2183,1656665360365,0.0
2184,1656665362271,0.0
2185,1656665363273,0.0
2186,1656665364234,0.0
2187,1656665365203,0.0
2188,1656665366172,0.0
2189,1656665367136,0.0
2190,1656665368110,0.0
2191,1656665369080,0.0
2192,1656665370041,0.0
2193,1656665371009,0.0
2194,1656665422205,0.0
2195,1656665422207,0.0
2196,1656665422208,0.0
2197,1656665422208,0.0
2198,1656665422208,0.0
2199,1656665422208,0.0
2200,1656665422208,0.0
2201,1656665422209,0.0
2202,1656665422209,0.0
2203,1656665422209,0.0
2204,1656665422209,0.0
2205,1656665422209,0.0
2206,1656665422211,0.0
2207,1656665422211,0.0
2208,1656665422212,0.0
2209,1656665422212,0.0
2210,1656665422212,0.0
2211,1656665422212,0.0
2212,1656665422212,0.0
2213,1656665422213,0.0
2214,1656665422213,0.0
2215,1656665422213,0.0
2216,1656665422214,0.0
2217,1656665422214,0.0
2218,1656665422214,0.0
2219,1656665422214,0.0
2220,1656665422214,0.0
2221,1656665422214,0.0
2222,1656665422215,0.0
2223,1656665422215,0.0
2224,1656665422215,0.0
2225,1656665422215,0.0
2226,1656665422216,0.0
2227,1656665422216,0.0
2228,1656665422216,0.0
2229,1656665422216,0.0
2230,1656665422216,0.0
2231,1656665422216,0.0
2232,1656665422216,0.0
2233,1656665422216,0.0
2234,1656665422217,0.0
2235,1656665422217,0.0
2236,1656665422217,0.0
2237,1656665422217,0.0
2238,1656665422217,0.0
2239,1656665422218,0.0
2240,1656665422218,0.0
2241,1656665422218,0.0
2242,1656665422219,0.0
2243,1656665422219,0.0
2244,1656665422222,0.0
2245,1656665423330,0.0
2246,1656665424228,0.0
2247,1656665425195,0.0
2248,1656665426156,0.0
2249,1656665595384,0.0
2250,1656665595385,0.0
2251,1656665595385,0.0
2252,1656665595385,0.0
2253,1656665595385,0.0
2254,1656665595386,0.0
2255,1656665595386,0.0
2256,1656665595386,0.0
2257,1656665595386,0.0
2258,1656665595387,0.0
2259,1656665595387,0.0
2260,1656665595387,0.0
2261,1656665595387,0.0
2262,1656665595387,0.0
2263,1656665595387,0.0
2264,1656665595388,0.0
2265,1656665595389,0.0
2266,1656665595389,0.0
2267,1656665595389,0.0
2268,1656665595389,0.0
2269,1656665595390,0.0
2270,1656665595390,0.0
2271,1656665595391,0.0
2272,1656665595391,0.0
2273,1656665595391,0.0
2274,1656665595391,0.0
2275,1656665595391,0.0
2276,1656665595392,0.0
2277,1656665595392,0.0
2278,1656665595392,0.0
2279,1656665595393,0.0
2280,1656665595393,0.0
2281,1656665595393,0.0
2282,1656665595394,0.0
2283,1656665595394,0.0
2284,1656665595394,0.0
2285,1656665595394,0.0
2286,1656665595394,0.0
2287,1656665595395,0.0
2288,1656665595396,0.0
2289,1656665595396,0.0
2290,1656665595396,0.0
2291,1656665595396,0.0
2292,1656665595397,0.0
2293,1656665595397,0.0
2294,1656665595397,0.0
2295,1656665595397,0.0
2296,1656665595397,0.0
2297,1656665595397,0.0
2298,1656665595397,0.0
2299,1656665595397,0.0
2300,1656665595397,0.0
2301,1656665595397,0.0
2302,1656665595397,0.0
2303,1656665595398,0.0
2304,1656665595398,0.0
2305,1656665595398,0.0
2306,1656665595398,0.0
2307,1656665595398,0.0
2308,1656665595398,0.0
2309,1656665595398,0.0
2310,1656665595398,0.0
2311,1656665595398,0.0
2312,1656665595398,0.0
2313,1656665595399,0.0
2314,1656665595399,0.0
2315,1656665595399,0.0
2316,1656665595399,0.0
2317,1656665595399,0.0
2318,1656665595399,0.0
2319,1656665595399,0.0
2320,1656665595402,0.0
2321,1656665595402,0.0
2322,1656665595402,0.0
2323,1656665595402,0.0
2324,1656665595402,0.0
2325,1656665595402,0.0
2326,1656665595403,0.0
2327,1656665595403,0.0
2328,1656665595403,0.0
2329,1656665595403,0.0
2330,1656665595403,0.0
2331,1656665595403,0.0
2332,1656665595403,0.0
2333,1656665595403,0.0
2334,1656665595403,0.0
2335,1656665595403,0.0
2336,1656665595404,0.0
2337,1656665595404,0.0
2338,1656665595404,0.0
2339,1656665595404,0.0
2340,1656665595404,0.0
2341,1656665595404,0.0
2342,1656665595404,0.0
